domain,have_IP,multi_domain,have_at,length,redirect,hyphen_present,short_url,dns,check_cert,domain_age,forwarding,anchor_urls,request_url,status
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
fazenda.gov.br,0,1,1,0,1,0,1,1,0,0,0,0,0,1
fazenda.gov.br,0,1,1,0,1,0,1,1,0,0,0,0,0,1
getpocket.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,0,0,0,1
maybank2u.com.my,1,1,1,0,1,0,1,1,1,0,0,1,1,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
moviepilot.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
moviepilot.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
patch.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
perezhilton.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
perezhilton.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
pikabu.ru,0,1,1,0,1,1,1,1,1,1,1,1,0,1
qz.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
500px.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
serverfault.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
serverfault.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
serverfault.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
serverfault.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
skyrock.com,0,1,1,0,1,0,1,1,1,0,1,0,1,1
lastpass.com,0,1,1,0,1,1,1,1,1,1,1,1,1,1
lastpass.com,1,1,1,0,1,1,1,1,1,1,1,1,1,1
medium.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
medium.com,0,1,0,0,1,0,1,1,1,1,1,0.5,0,1
medium.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
medium.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
medium.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
sourceforge.net,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
sourceforge.net,0,1,1,0,1,0,1,1,1,0,1,1,0,1
sourceforge.net,0,1,1,0,1,0,1,1,1,0,1,1,0,1
sourceforge.net,0,1,1,0,1,0,1,1,1,1,1,1,0,1
sourceforge.net,0,1,1,0,1,1,1,1,1,1,1,1,0,1
sputniknews.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
sputniknews.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
sputniknews.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
steamcommunity.com,0,1,1,0,0,1,1,1,1,1,1,0.5,0,1
superuser.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
udn.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
udn.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
wmaraci.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
wpengine.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
abc.go.com,0,1,1,0,1,0,1,1,1,0,1,0,0,1
abc.go.com,0,1,1,0,1,0,1,1,1,0,1,0,0,1
abc.go.com,0,1,1,0,1,0,1,1,1,0,1,0,0,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
atwiki.jp,0,1,1,0,1,1,1,1,1,0,1,0.5,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
bestblackhatforum.com,0,1,1,0,1,0,1,1,1,0,1,0.5,1,1
bestblackhatforum.com,0,1,1,0,1,0,1,1,1,0,1,0.5,1,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
caixa.gov.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
cox.com,1,1,1,0,1,1,1,1,1,0,1,1,1,1
depositphotos.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
dropbooks.tv,0,1,1,0,1,1,1,1,1,0,0,0,0,1
elcomercio.pe,0,1,1,0,1,0,1,1,1,0,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
esporte.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
genius.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
genius.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,0,0,0,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
himado.in,0,1,1,0,1,1,1,1,1,1,1,1,1,1
icicibank.com,0,1,1,0,1,0,1,1,1,1,0,1,1,1
icicibank.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
maybank2u.com.my,0,1,1,0,1,0,1,1,1,0,0,1,1,1
maybank2u.com.my,0,1,1,0,1,0,1,1,1,0,0,1,1,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
mirtesen.ru,0,1,1,0,1,1,1,1,1,1,1,1,1,1
mixi.jp,1,1,1,0,1,1,1,1,1,0,1,1,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
olx.ro,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
pitchfork.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
plarium.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
popupads.ir,0,1,1,0,1,0,1,1,0,0,0,0,0,1
searchengineland.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
skyrock.com,0,1,1,0,1,0,1,1,1,0,1,0,1,1
medium.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
medium.com,0,1,0,0,1,0,1,1,1,1,1,1,0,1
medium.com,0,1,0,0,1,0,1,1,1,1,1,0.5,0,1
sputniknews.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
quizlet.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
stackoverflow.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
thechive.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
thechive.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,0,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
thenextweb.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
torcache.net,0,1,1,0,1,1,1,1,0,0,1,1,1,1
venturebeat.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
abc.go.com,0,1,1,0,1,0,1,1,1,0,1,0,0,1
abc.go.com,0,1,1,0,1,0,1,1,1,0,1,0,0,1
abc.go.com,0,1,1,0,1,0,1,1,1,0,1,0,0,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
bestblackhatforum.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
bigcinema.tv,0,1,1,0,1,0,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
buzzfil.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
clien.net,0,1,1,0,1,1,1,1,1,0,1,1,1,1
codecanyon.net,0,1,1,0,1,1,1,1,1,1,0,0.5,0,1
comicbook.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
ecnavi.jp,0,1,1,0,0,1,1,1,1,0,1,1,0.5,1
elcomercio.pe,0,1,1,0,1,0,1,1,1,0,1,1,0,1
elcomercio.pe,0,1,1,0,1,0,1,1,1,0,1,1,0,1
elcomercio.pe,0,1,1,0,1,0,1,1,1,0,1,1,0,1
elcomercio.pe,0,1,1,0,1,0,1,1,1,0,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,0,0,0,0,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
gtbank.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
indianexpress.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mirtesen.ru,0,1,1,0,1,0,1,1,1,1,1,1,1,1
mirtesen.ru,0,1,1,0,1,1,1,1,1,1,1,1,1,1
mixi.jp,0,1,1,0,1,0,1,1,1,0,1,1,0,1
motherless.com,0,1,1,0,1,1,1,1,0,0,1,1,1,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
moviepilot.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
olx.co.id,1,1,1,0,1,0,1,1,1,1,0,0,0,1
perezhilton.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
plarium.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
qz.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
500px.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
searchengineland.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
